shop,title,price,old_price,discount,date_start,date_end,additional_info,img
rimi,"Šaltai rūkyta ČESNAKINĖ dešra, 230 g",3.70,5.29,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_296967_PCE_LT"
rimi,"Rūgštūs guminukai TROLLI DINO REX, 100 g",1.19,1.99,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_197959_PCE_LT"
rimi,"Energinis gėrimas CULT ORIGINAL, 0,5 l",0.99,1.39,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1366863_PCE_LT"
rimi,"Žalioji arbata su ženš. citr. GURMAN'S, 90 g",1.37,2.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_125047_PCE_LT"
rimi,"Pien. šokoladas RŪTA su sūr.karamele,90g",1.97,3.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1007331_PCE_LT"
rimi,"Vaisių kokteilis GRANINI YELLOW, 250 ml",1.83,2.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1368005_PCE_LT"
rimi,"Šveitimo kempinė VILEDA Miraclean, 2vnt",2.09,3.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7052936_PCE_LT"
rimi,"Sauskel I LOVE ECO MAXI S4 7-17kg, 40vnt",7.69,10.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_814013_PCE_LT"
rimi,Skystas rankų muilas Dove Refill 500ml,3.59,4.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7197418_PCE_LT"
rimi,"Nealk.sidras SOMERSBY STRAWBERRY & LIME, 0,5l",1.39,1.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1370698_PCE_LT"
rimi,"Kons. raudonosios pupelės HEINZ KIDNEY, 400 g",1.59,2.15,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_161073_PCE_LT"
rimi,"Gaz.gėrimas su saldik. COCA COLA ZERO, 0,33l",0.79,1.09,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1373207_PCE_LT"
rimi,"Karštai rūkyta Panevėžio filė, I r., 120 g",1.74,2.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004608_PCE_LT"
rimi,"Vytintas BAJORŲ kumpis, a. r., 110 g",2.29,3.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004618_PCE_LT"
rimi,"Šokoladinis batonėlis KINDER CRISPY, 34,5 g",0.81,1.35,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1019531_PCE_LT"
rimi,"Zefyrai LAIMA MAIGUMS, glaistyti šok., 175 g",1.97,3.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1020231_PCE_LT"
rimi,"Pieninis šokoladas MILKA, 90 g",1.55,2.59,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1020622_PCE_LT"
rimi,"Nealk. sid. SOMERSBY MANDARINE, 0,0 %, 0,5 l",1.39,1.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1374096_PCE_LT"
rimi,"Vegan. užpilas SALLING VEGGIE paster., 150 g",1.59,1.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_816752_PCE_LT"
rimi,"Virtos pien. dešrel. VP BE ANTIBIOTIKŲ, 250 g",2.09,2.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4009450_PCE_LT"
rimi,"Virta dešra su lašinukais EKSTRA, a.r. 340g",2.09,2.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_285033_PCE_LT"
rimi,"J. šokoladas su lazd. rieš. KARL FAZER, 200 g",3.53,5.89,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_198412_PCE_LT"
rimi,Syoss Color 4_15 PADŪMAVĘS CHROMAS,6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7228174_PCE_LT"
rimi,"Plaukų dažai SYOSS COLOR, spalva 10-13",6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7244874_PCE_LT"
rimi,"Plaukų dažai SYOSS COLOR, spalva 7-5",6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7244875_PCE_LT"
rimi,"Plaukų dažai SYOSS COLOR CREAM, Nr. 3-3",6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_791967_PCE_LT"
rimi,"Plaukų dažai SYOSS COLOR CREAM, Nr. 4-1",6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_791968_PCE_LT"
rimi,"Plaukų dažai SYOSS COLOR CREAM, Nr. 9-5",6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_791983_PCE_LT"
rimi,Plaukų dažai SYOSS COLOR 10-55,6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7185335_PCE_LT"
rimi,Plaukų dažai SYOSS COLOR 12-59,6.81,8.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7185338_PCE_LT"
rimi,"Įv. vaisių ir morkų sultys KUBUS GO, 300 ml",1.19,1.55,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1363379_PCE_LT"
rimi,"Citrinų skonio sausainiai SELGA, 180 g",0.80,1.15,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1003260_PCE_LT"
rimi,"Tirpioji kava NESCAFE CLASSIC STRONG, 250 g",7.49,12.49,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_101091_PCE_LT"
rimi,"Energinis gėrimas RED BULL SUGARFREE, 0,355l",1.59,2.29,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1367206_PCE_LT"
rimi,"Dražė RŪTA EKSPRES, 100 g",0.93,1.55,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1004163_PCE_LT"
rimi,"Žalioji arbata su ženšen., citr. PRESTO, 80 g",1.37,2.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_175733_PCE_LT"
rimi,"Saldainių rinkinys MERCI CRISPY ALMOND, 250g",4.37,7.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_167837_PCE_LT"
rimi,"Virta dešra RIMI SMART, 1kg",0.80,1.15,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_812241_PCE_LT"
rimi,"Vištienos sriuba su skrebučiais KNORR, 16 g",0.63,0.79,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_162639_PCE_LT"
rimi,"Baltasis šokoladas TOBLERONE, 100 g",2.01,3.35,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_108438_PCE_LT"
rimi,"Juodoji arbata TWININGS EARL GREY, 100 g",3.77,6.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_115834_PCE_LT"
rimi,Plaukų dažai SYOSS OLEO INTENSE 8-60,7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7185316_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE, Nr.4-18",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7055379_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE, Nr.9-10",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7055384_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE, Nr.5-86",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7060097_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE, Nr.8-05",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7060100_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE, Nr.4-86",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7106240_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE,Nr.1-10",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7055376_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE,Nr.5-92",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7055381_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE,Nr.6-76",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7055382_PCE_LT"
rimi,"Plaukų dažai SYOSS OLEO INTENSE,Nr.10-50",7.49,9.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7131339_PCE_LT"
rimi,"Šaltai rūkyta Giminių dešra, I r., 200g",3.35,4.79,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_917540_PCE_LT"
rimi,"Studentų maistas RIMI, 150g",1.99,2.55,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_805578_PCE_LT"
rimi,"Virta DAKTARIŠKA dešra be antib., a.r., 300 g",1.74,2.49,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_993359_PCE_LT"
rimi,"Kombučia BŪKČIA EKO MATCHA, 330 ml",1.91,2.39,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1371882_PCE_LT"
rimi,"Vytinta dešra ARGAL CHORIZO SARTA, 200 g",3.00,4.29,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_999417_PCE_LT"
rimi,"Skrudinta malta kava VESPUCCI, 500 g",1.19,1.99,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815534_PCE_LT"
rimi,"Vyt. kiaul. lazdelės KLEBONIŠKOS, a.r., 100 g",3.35,4.79,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4004677_PCE_LT"
rimi,"Sūrūs riestainiai RIMI, 150 g",0.69,0.93,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815717_PCE_LT"
rimi,"Kačių ėdalas NUTRIBALANCE su jaut., 85 g",0.59,0.79,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_816061_PCE_LT"
rimi,"Gaz. nat. mineral. vanduo ŽALIA GIRIA, 1,5 l",0.49,0.79,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1375208_PCE_LT"
rimi,"Pop. rankšluosčiai RIMI, 2 rit., 4 sl., 70 l.",1.49,2.99,-50%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_816669_PCE_LT"
rimi,"Skalbiklis spalv. skalbiniams SALLING, 1 l",3.49,3.89,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_816852_PCE_LT"
rimi,"Tirpusis kavos gėrim. JACOBS 3in1, 20 x 12,6g",3.77,6.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1021656_PCE_LT"
rimi,"Nefiltruota gira TAURAS, 1,5l",1.69,1.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359768_PCE_LT"
rimi,"Pieninis šokoladas su raz.rieš., FAZER, 200g",3.47,5.79,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_103086_PCE_LT"
rimi,"Virtos pien. SAMSONO dešrelės, a. r., 620 g",5.45,7.79,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_938420_PCE_LT"
rimi,Sauskeln. LOVING TOUCH MAXI 7-14kg 50vnt,5.52,7.89,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_803374_PCE_LT"
rimi,"Šokoladas su OREO sausain.gab., MILKA, 100g",1.55,2.59,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_165336_PCE_LT"
rimi,"Kramt. guma ORBIT REFRESHERS SPEARMINT, 15,6g",0.77,1.29,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1003906_PCE_LT"
rimi,"Morkų, avieč. ob. nektaras, KUBUŠ GO, 300 ml",0.87,1.09,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1360624_PCE_LT"
rimi,"Tual. valikl.-gaivik. BREF CA LAVENDER, 2x50g",2.99,4.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7163994_PCE_LT"
rimi,"Tyrė I LOVE ECO darž., vištien., 6 mėn, 120 g",1.29,1.79,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_811982_PCE_LT"
rimi,"Kavos pupelės PAULIG CLASSIC, 1 kg",15.59,25.99,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_160786_PCE_LT"
rimi,"Kačių ėdalas WHISKAS su paukštiena, 4 x 85 g",1.59,2.39,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7278858_PCE_LT"
rimi,"Skystas muilas MILK&HONEY REFILL PALMOLIVE,1l",3.89,5.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7193021_PCE_LT"
rimi,"K.r.KABANOS su paukšt.TARCZYNSKI, II r., 105g",2.09,2.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_964730_PCE_LT"
rimi,"Pirštinės VILEDA FOOD SAFE, S/M, 40vnt",8.51,14.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7276683_PCE_LT"
rimi,"Šokoladiniai batonėliai SNICKERS, 5 x 50 g",2.75,4.59,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1015825_PCE_LT"
rimi,"Skalb. minkštiklis SILAN BABY, 64 sk. 1,408 l",4.49,6.49,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7293561_PCE_LT"
rimi,"Kr. katėms PET PERFECT TOFU, 2,5 kg",4.99,6.79,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_815242_PCE_LT"
rimi,"Pomidorų kečupas su saldik. HEINZ ZERO, 425 g",3.49,3.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1017759_PCE_LT"
rimi,"Ekol. jogurtas su slyv. DOBILAS, 3,1 %, 300 g",1.75,2.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4009773_PCE_LT"
rimi,"K. rūkytos MEDŽIOTOJŲ dešrelės, a. r., 250 g",2.79,3.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4007974_PCE_LT"
rimi,"Leng. gaz. st. van. AKVILĖ su uog. ar. 0,6 l",0.49,0.60,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1375745_PCE_LT"
rimi,"Virtas kalakutų krūt. kumpis KAKĖ MAKĖ, 90 g",1.95,2.79,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_4009471_PCE_LT"
rimi,"Žalioji arbata su citrina TWININGS, 40 g",3.23,5.39,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1008204_PCE_LT"
rimi,"Šokoladas MILKA BUBBLY WHITE, 95g",1.55,2.59,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_170723_PCE_LT"
rimi,"Gaz. citrinų skonio stalo vanduo TICHĖ 1,5l",0.49,0.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1359711_PCE_LT"
rimi,"Kapotas jautienos kumpis BIOVELA, 240 g",3.49,4.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_285058_PCE_LT"
rimi,"Šaltai rūkyta KURŠIŲ dešra, I.r., 230g",3.35,4.79,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_943783_PCE_LT"
rimi,"Sauskelnės BAMBO 5 12-18 kg, 44 vnt",18.19,25.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7233622_PCE_LT"
rimi,Vyt. kiaul.kumpis PROSCIUTTO CRUDO I.r.1kg,18.19,25.99,-30%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_911818_KGM_LT"
rimi,"Sūrio skonio bulvių traškučiai LAYS, 130 g",1.75,2.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_192787_PCE_LT"
rimi,"Šonkauliukų sk. bulvių traškučiai LAYS, 130 g",1.75,2.19,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_198938_PCE_LT"
rimi,"Vytinta ŽEMAITIŠKA dešra BIOVELA, a.r., 200g",4.19,5.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_268228_PCE_LT"
rimi,"Tirpioji kava NESCAFE GOLD, 200 g",9.59,15.99,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_186818_PCE_LT"
rimi,"Pl.šamp., GARNIER FRUCTIS COLOR RESIST, 400ml",4.29,6.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7158428_PCE_LT"
rimi,"Saldainiai RED BAND SWEDISH FISH, 100 g",0.83,1.39,-40%,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_1000555_PCE_LT"
rimi,"Ožkos pieno miltelių gėrimas KABRITA 3, 800 g",39.99,53.99,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_7189428_PCE_LT"
rimi,"Virtos dešrelės NEMATEKAS HOT-DOG, I.r., 800g",4.12,5.89,,,,,"https://rimibaltic-res.cloudinary.com/image/upload/b_white,c_limit,dpr_auto,f_auto,q_auto:low,w_auto/d_ecommerce:backend-fallback.png/MAT_296047_PCE_LT"
